text,label
ಫಿಫಾ ವಿಶ್ವಕಪ್ ಮೊದಲ ಸುತ್ತಿನಲ್ಲಿ ಕಂಡು ಬಂದ ಅಭಿಮಾನಿಗಳ ಆಕ್ರಂದನ,1
ರಲ್ಲಿ ಪ್ರಸಿದ್ಧ ಗಾಯಕನ ಹೊಸ ಆಲ್ಬಮ್ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಅಂದು ಟೀಂ ಇಂಡಿಯಾದ ಬಸ್ ಚಾಲಕರಾಗಿದ್ದರು ಎಂ ಎಸ್ ಧೋನಿ,1
ಹೆಚ್​ಡಿ ಕುಮಾರಸ್ವಾಮಿ ಕಿಚ್ಚ ಸುದೀಪ್ ಮಧ್ಯೆ ಏನಿತ್ತು ಮಾತುಕತೆ ಇಲ್ಲಿದೆ ಇನ್​ಸೈಡ್ ಸ್ಟೋರಿ,1
ಮೋಟೊ ಒನ್​ ಪವರ್​ ಚಿತ್ರಗಳು ಲೀಕ್​ ಇಲ್ಲಿದೆ ಹೊಸ ಮೊಬೈಲ್ ಕುರಿತು​ ಮಾಹಿತಿ,1
ಆರೋಗ್ಯ ಉತ್ಪನ್ನದ ಬಗ್ಗೆ ಗೊಂದಲ ಉಂಟುಮಾಡಿದ ಸುಳ್ಳು ಸುದ್ದಿ,0
ನೇ ಬಾರಿ ವಿಶ್ವ ಚಾಂಪಿಯನ್​ ಪಟ್ಟಕ್ಕೇರಿ ಇತಿಹಾಸ ಸೃಷ್ಟಿಸಿದ ಬಾಕ್ಸರ್​​​ ಮೇರಿ ಕೋಮ್,1
ಇಲ್ಲಿನ ಮಾರ್ಕೆಟ್​​ನಲ್ಲಿ ಕೇವಲ ಸಾವಿರ ರೂ ಗೆ ಸಿಗುತ್ತೆ ಐಫೋನ್​,1
ರಲ್ಲಿ ಆರ್ಥಿಕ ಹೂಡಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ಸಂಕ್ರಾಂತಿ ಹಬ್ಬಕ್ಕೆ ಶಿವನಂದಿ ಯನ್ನು ಉಡುಗೊರೆಯಾಗಿ ಕೊಡುತ್ತಿರುವ ಡಿ ಬಾಸ್​ ಯಜಮಾನ,1
ರಲ್ಲಿ ಪ್ರಸಿದ್ಧ ನಟಿಯ ರಾಜಕೀಯ ಪ್ರವೇಶದ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ಪ್ರಸಿದ್ಧ ನಟಿಯ ರಾಜಕೀಯ ಪ್ರವೇಶದ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಕುಸಿತದ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಾಜ್ಯದಲ್ಲಿ ವಾರ ತೆರೆಕಾಣಲಿರುವ ಸಿನಿಮಾಗಳು,1
ಕ್ರಿಕೆಟ್ ಪಂದ್ಯದಲ್ಲಿ ಫಿಕ್ಸಿಂಗ್ ನಡೆದಿದೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಹೊಸ ಫೀಚರ್ ವಾಟ್ಸಪ್​ ಮೆಸೇಜ್​ಗೆ ರಿಪ್ಲೈ ಮಾಡುವುದು ಮತ್ತಷ್ಟು ಸುಲಭ,1
ನೇ ವಸಂತಕ್ಕೆ ಕಾಲಿಟ್ಟ ಪ್ರಧಾನಿ ಮೋದಿಗೆ ಕ್ರಿಕೆಟ್ ದಿಗ್ಗಜರಿಂದ ಶುಭ ಹಾರೈಕೆ,1
ಐಪಿಎಲ್​ ಬೆಂಗಳೂರಿಗಿಂದು ಡು ಆರ್ ಡೈ ಪಂದ್ಯ ಸನ್​ರೈಸರ್ಸ್​​​ ವಿರುದ್ಧ ಅಸ್ತಿತ್ವಕ್ಕಾಗಿ ಕೊಹ್ಲಿ ಪಡೆ ಹೋರಾಟ,1
ರಾಕಿ ಭಾಯ್​ಗೆ ಉಘೇ ಎಂದ ಗಡಿನಾಡ ಅಭಿಮಾನಿಗಳು,1
ಪಾಕಿಸ್ತಾನದ ಅಂತರರಾಷ್ಟ್ರೀಯ ಚಿತ್ರೋತ್ಸವದಲ್ಲಿ ಪ್ರದರ್ಶನಗೊಳ್ಳಲಿದೆ ರಾಜಮೌಳಿ ಬಾಹುಬಲಿ,1
ಖ್ಯಾತ ಗಾಯಕಿ ವಸುಂಧರಾ ದಾಸ್​ಗೆ ಕ್ಯಾಬ್​ ಚಾಲಕನಿಂದ ಕಿರುಕುಳ ದೂರು ದಾಖಲು,1
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಏರಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಬಂಡವಾಳ ಹೂಡಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷದ ಸದಸ್ಯರ ಬಂಧನದ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಟಾಲಿವುಡ್​ನಲ್ಲಿ ಮಿಂಚೋಕೆ ಮತ್ತೆ ಸಿದ್ಧರಾದ ಕಿಚ್ಚ ಸುದೀಪ್​,1
ಅಮೆರಿಕದಲ್ಲಿ ಟಾಲಿವುಡ್​ ವೇಶ್ಯಾವಾಟಿಕೆ ಜಾಲ ಪತ್ತೆ ಪ್ರಕರಣ ಭೇದಿಸಿದ ಯುಎಸ್​ ತನಿಖಾ ಸಂಸ್ಥೆ,1
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಏರಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ರಾಜೀನಾಮೆ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ವಾರ ತೆರೆ ಕಾಣಲಿರುವ ಸಿನಿಮಾಗಳ ವಿವರ,1
‘ಜನವರಿ ರಂದೇ ಸಿಡಿಯುತ್ತೆ ಕೊಹ್ಲಿ ಬ್ಯಾಟ್​ನಿಂದ ವರ್ಷದ ಮೊದಲ ಶತಕ ಏನಿದರ ವಿಶೇಷ,1
ರಲ್ಲಿ ಪ್ರಸಿದ್ಧ ನಟಿಯ ವಿವಾಹದ ಬಗ್ಗೆ ಸುಳ್ಳು ಮಾಹಿತಿ,0
ತಮಿಳು ನಟ ವಿಜಯ್​ರ​ ಹೊಸ ಸಿನಿಮಾದಿಂದ ಕಿರಿಕ್​ ರಶ್ಮಿಕಾ ಔಟ್​,1
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಬಂಡವಾಳ ಹೂಡಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಏರಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಉತ್ಪನ್ನದ ಲಾಭದ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ಪ್ರಸಿದ್ಧ ಆಟಗಾರನ ತಂಡ ಬದಲಾವಣೆ ಬಗ್ಗೆ ತಪ್ಪು ಸುದ್ದಿ,0
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಏರಿಕೆ ಬಗ್ಗೆ ಸುಳ್ಳು ವರದಿ,0
ಆಸೀಸ್ ಆಟಗಾರರಿಗೆ ಕೊಹ್ಲಿಗಿಂತ ಬ್ಯಾಟ್ಸ್​ಮನ್​​ ಕಂಡರೆ ಭಯವಂತೆ,1
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ಹೊಸ ಯೋಜನೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ಶಾರುಖ್​ ಮುಂದಿನ ಸಿನಿಮಾದಲ್ಲಿ ಕೊನೆಯ ಬಾರಿ ಬೆಳ್ಳಿ ಪರದೆ ಮಿಂಚಲಿದ್ದಾರೆ ಶ್ರೀದೇವಿ ಪಾತ್ರವೇನು ಗೊತ್ತಾ,1
ವೈರಲ್​ ಆಗುತ್ತಿದೆ ದೀಪಿಕಾ ರಣವೀರ್​ ವಿವಾಹದ ಮೂರನೇ ಫೋಟೋ,1
ಸೂಪರ್​ ಸ್ಟಾರ್​ ರಜನಿಕಾಂತ್​ ರಾಜಕಾರಣಿ ಅಲ್ಲ ಪೊಲೀಸ್​,1
ಎಸಿಸಿ ಎಮರ್ಜಿಂಗ್ ಟೀಮ್ಸ್ ಏಷ್ಯಾ ಕಪ್ ಸೆಮಿಫೈನಲ್​ಗೆ ಭಾರತ ಲಗ್ಗೆ,1
ಭಾರತ vs ವೆಸ್ಟ್ ಇಂಡೀಸ್ ವಿರಾಟ್ ಕೊಹ್ಲಿ ಆಕರ್ಷಕ ಅರ್ಧಶತಕ ಬೃಹತ್ ಮೊತ್ತದತ್ತ ಟೀಂ ಇಂಡಿಯಾ,1
photos ಫಿಫಾ ವಿಶ್ವಕಪ್ ಪಂದ್ಯ ಮುಗಿದ ಬಳಿಕ ಸ್ಟೇಡಿಯಂ ಸ್ವಚ್ಚಗೊಳಿಸಿದ ಜಪಾನ್ ಅಭಿಮಾನಿಗಳು,1
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಬಂಡವಾಳ ಹೂಡಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ಚೀನಾ ಕಂಪನಿಗಳೊಂದಿಗೆ ದತ್ತಾಂಶ ಹಂಚಿಕೆಯನ್ನು ಖಾತ್ರಿ ಪಡಿಸಿದ ಫೇಸ್​ಬುಕ್​,1
video ನಟಸಾರ್ವಭೌಮ ನಾಗಿ ಬಂದ ಪವರ್​ಸ್ಟಾರ್ ಭರ್ಜರಿ ಮನರಂಜನೆ ಗ್ಯಾರಂಟಿ,1
ಕೆಸಿಸಿ ಕ್ರಿಕೆಟ್ ನೆಟ್​​ನಲ್ಲಿ ಸ್ಯಾಂಡಲ್​ವುಡ್ ಸ್ಟಾರ್ಸ್ ಸಖತ್ ಪ್ರಾಕ್ಟೀಸ್,1
ಆರ್ಥಿಕ ಹೂಡಿಕೆ ಬಗ್ಗೆ ಸುಳ್ಳು ವರದಿ,0
photos ಸೂಪರ್​ ಡಿಲಕ್ಸ್ ಸಿನಿಮಾದಲ್ಲಿ ವಿಭಿನ್ನ ಪಾತ್ರಗಳಲ್ಲಿ ಮಿಂಚಲಿರುವ ವಿಜಯ್​ ಸೇತುಪತಿ ರಮ್ಯಾಕೃಷ್ಣ,1
photos ನೆದರ್​ಲ್ಯಾಂಡ್​ನಲ್ಲಿ ರಂಗೇರಿದ ಪ್ರಿಯಾಂಕಾ ಬ್ಯಾಚುಲರ್​ ಪಾರ್ಟಿ,1
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ರಾಜೀನಾಮೆ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ಸಾಮಾಜಿಕ ಜಾಲತಾಣದಲ್ಲಿ ಹರಡಿದ ಸುಳ್ಳು ವಿಡಿಯೋ,0
ಸ್ಯಾಂಡಲ್​ವುಡ್​ನಲ್ಲಿ ಮತ್ತೊಂದು metoo ಆರೋಪ ಯುವತಿಯ ಬೆಂಬಲಕ್ಕೆ ನಿಂತ ಶ್ರುತಿ ಹರಿಹರನ್,1
ಮದ್ಯ ಸೇವಿಸಿ ಬಾತ್​ಟಬ್​ನಲ್ಲಿ ಬಿದ್ದು ಶ್ರೀದೇವಿ ಸಾವು ಮರಣೋತ್ತರ ಪರೀಕ್ಷೆಯ ವರದಿಯಿಂದ ಬಹಿರಂಗ,1
ರಲ್ಲಿ ಹೊಸ ಶಿಕ್ಷಣ ನೀತಿಯ ಪರಿಣಾಮಗಳ ಬಗ್ಗೆ ಸುಳ್ಳು ಮಾಹಿತಿ,0
ರಣಜಿ ಟ್ರೋಫಿ ಕರ್ನಾಟಕ ವಿದರ್ಭ ಪಂದ್ಯ ಡ್ರಾದಲ್ಲಿ ಅಂತ್ಯ,1
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಉತ್ಪನ್ನದ ಪರಿಣಾಮಗಳ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಹಾಕಿ ಸರಣಿ ನ್ಯೂಜಿಲೆಂಡ್​ಗೆ ವೈಟ್​ವಾಶ್ ಶಾಕ್ ಕೊಟ್ಟ ಭಾರತ,1
ಎಕ್ಸ್​ಚೇಂಜ್​ ಆಫರ್​ ಜಿಯೋ ವೈಫೈ ಬಳಕೆದಾರರಿಗೆ ಸಿಗುತ್ತೆ ರೂ ಕ್ಯಾಶ್​ಬ್ಯಾಕ್​,1
ಪ್ರಸಿದ್ಧ ವ್ಯಕ್ತಿಯ ಬಂಧನದ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ಕನ್ನಡ ರಾಜ್ಯೋತ್ಸವ ಆಚರಿಸಲು ಮೆಲ್ಬೋರ್ನ್​ನತ್ತ ಪ್ರಯಾಣ ಬೆಳೆಸಿದ ಶಿವಣ್ಣ ಗೀತಾ,1
ಮೊದಲ ಚಿತ್ರದ ರಿಲೀಸ್​ಗೂ ಮುನ್ನ ಟಾಲಿವುಡ್​ಗೆ ಹಾರಿದ ಯುವನಟ,1
ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಫಲಿತಾಂಶವನ್ನು ತಪ್ಪಾಗಿ ವಿವರಿಸಿದ ಸುದ್ದಿ,0
ಹುತಾತ್ಮರಿಗೆ ಮುಂಬೈ ಇಂಡಿಯನ್ಸ್​ ತಂಡದಿಂದ ವಿಶೇಷ ಗೌರವಾರ್ಪಣೆ,1
ಮಣಿರತ್ನಂ ಚಿತ್ರದಲ್ಲಿತ್ತು ದೇಶಭಕ್ತಿಯ ಕಥೆ ಚಿತ್ರಕ್ಕೆ ಅಭಿನಂದನ್​ ತಂದೆಯ ಸಹಕಾರ,1
ರಾಜಕೀಯ ಪಕ್ಷದ ಗೆಲುವಿನ ಬಗ್ಗೆ ಸುಳ್ಳು ವರದಿ,0
photos ಬೆಳ್ಳಂದೂರು ಕೆರೆಯಲ್ಲಿ ಮುಳುಗುವ ಮೂಲಕ ಕೆರೆಗಳ ರಕ್ಷಣೆಗೆ ಮುಂದಾದ ರಶ್ಮಿಕಾ,1
ಸ್ಯಾಂಡಲ್​ವುಡ್​ ನಟನ ವಿರುದ್ಧ ಲೈಂಗಿಕ ಕಿರುಕುಳ ಆರೋಪ ಮಾಡಿದ ನಟಿ ವಿಜಯಲಕ್ಷ್ಮೀ,1
ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಹೊಸ ಹೂಡಿಕೆ ಬಗ್ಗೆ ಸುಳ್ಳು ವರದಿ,0
ನೇ ದಿನದಾಟಕ್ಕೆ ಆಸ್ಟ್ರೇಲಿಯಾ ಉತ್ತಮ ಮುನ್ನಡೆಯತ್ತ ಕಾಂಗರೂ ಪಡೆ,1
ಫಿಫಾ ವಿಶ್ವಕಪ್ ಇಂಗ್ಲೆಂಡ್​​​ಗೆ ಸೋಲು ಇತಿಹಾಸದಲ್ಲಿ ಚೊಚ್ಚಲ ಬಾರಿ ಫೈನಲ್​​​ಗೆ ಲಗ್ಗೆ ಇಟ್ಟ ಕ್ರೋವೇಶಿಯಾ,1
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ಬಂಧನದ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಈಜು ಸ್ಪರ್ಧೆಯಲ್ಲಿ ಭಾರತಕ್ಕೆ ಕಂಚಿನ ಪದಕ ತಂದ ನಟ ಮಾಧವನ್ ಪುತ್ರ ವೇದಾಂತ್,1
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಕುಸಿತದ ಬಗ್ಗೆ ತಪ್ಪು ಸುದ್ದಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ಹೊಸ ಯೋಜನೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ಕಾರು ಅಪಘಾತದಲ್ಲಿ ಸಂಗೀತಗಾರ ವಯೋಲಿನ್​ ವಾದಕ ಬಾಲಭಾಸ್ಕರ್​ ನಿಧನ,1
ಪ್ರಸಿದ್ಧ ಗಾಯಕನ ಹೊಸ ಆಲ್ಬಮ್ ಬಗ್ಗೆ ತಪ್ಪು ಸುದ್ದಿ,0
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಅಪಾಯಗಳ ಬಗ್ಗೆ ಸುಳ್ಳು ಮಾಹಿತಿ,0
ರಲ್ಲಿ ಪ್ರಸಿದ್ಧ ಗಾಯಕನ ಹೊಸ ಆಲ್ಬಮ್ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಹೂಡಿಕೆದಾರರ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ರಾಜಕೀಯ ಪಕ್ಷದ ಬಗ್ಗೆ ತಪ್ಪು ಆರೋಪಗಳು,0
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಉತ್ಪನ್ನದ ಲಾಭದ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ತೆಲುಗಿನ ಅಕ್ಕಿನೇನಿಗೆ ಜೋಡಿಯಾಗಿ ಕಿರಿಕ್ ಬೆಡಗಿ ನಾಗಾರ್ಜುನ ರಶ್ಮಿಕಾ ಜೋಡಿ ಮಾಡುತ್ತಾ ಕಮಾಲ್​,1
ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಫಲಿತಾಂಶವನ್ನು ತಪ್ಪಾಗಿ ವಿವರಿಸಿದ ಸುದ್ದಿ,0
ವೈದ್ಯಕೀಯ ಉತ್ಪನ್ನದ ಪರಿಣಾಮಗಳ ಬಗ್ಗೆ ತಪ್ಪು ಸುದ್ದಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ಬಂಧನದ ಬಗ್ಗೆ ತಪ್ಪು ಸುದ್ದಿ,0
ರ್‍ಯಾಪ್‌ಸ್ಟಾರ್​ ಚಂದನ್​ ಶೆಟ್ಟಿ ಹುಟ್ಟುಹಬ್ಬ ಆಚರಿಸಲು ಮಧ್ಯರಾತ್ರಿ ಬಂದ ವಿಶೇಷ ಅತಿಥಿ ಗೊತ್ತಾ,1
ನೇ ಟೆಸ್ಟ್​ ಭಾರತ vs ಆಸ್ಟ್ರೇಲಿಯಾ ನೇ ದಿನದಾಟದ ಕೆಲ ರೋಚಕ ಕ್ಷಣಗಳು,1
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಅಪಾಯಗಳ ಬಗ್ಗೆ ಸುಳ್ಳು ಮಾಹಿತಿ,0
ರಲ್ಲಿ ಸಿನೆಮಾ ನಟನ ಮರಣದ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ಸಿನಿಮಾ ನಟಿಯ ರಾಜಕೀಯ ಪ್ರವೇಶದ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಜನವರಿ ರಂದು ಬಜಾರ್ ಸಿನಿಮಾದ ಟ್ರೈಲರ್ ಬಿಡುಗಡೆ,1
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ರಾಜೀನಾಮೆ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ಹೊಸ ಯೋಜನೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷದ ಸದಸ್ಯರ ಬಂಧನದ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಅಪಾಯಗಳ ಬಗ್ಗೆ ಸುಳ್ಳು ಮಾಹಿತಿ,0
ದುಬಾರಿ ಬೆಲೆಯ ಸ್ಪೋರ್ಟ್ಸ್​ ಕಾರು ಖರೀದಿಸಿದ ಬಾಬಿ ಡಿಯೋಲ್​,1
ಸಿನಿಮಾ ನಟಿಯ ರಾಜಕೀಯ ಪ್ರವೇಶದ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಬಂಡವಾಳ ಹೂಡಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಬಂಡವಾಳ ಹೂಡಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಲ್ಲಿ ಆರ್ಥಿಕ ಹೂಡಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ಟೀಂ ಇಂಡಿಯಾ ಬೌಲಿಂಗ್ ದಾಳಿಗೆ ತತ್ತರಿಸಿದ ಆಂಗ್ಲರು ಮೊದಲ ದಿನವೇ ಆಲೌಟ್,1
ಬೇಬಿ ಸಿಟ್ಟಿಂಗ್ ಜಾಹೀರಾತು ಸೆಹ್ವಾಗ್​​​ಗೆ ಖಡಕ್ ಎಚ್ಚರಿಕೆ ನೀಡಿದ ಹೇಡನ್​​​ಗೆ ಪಂತ್​ನಿಂದ ಪಂಚ್,1
ಭಾರತ ಹಾಕಿ ತಂಡದ ಕೋಚ್ ಹರೇಂದ್ರ ಸಿಂಗ್ ವಜಾ,1
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಕುಸಿತದ ಬಗ್ಗೆ ತಪ್ಪು ಸುದ್ದಿ,0
ರಲ್ಲಿ ಪ್ರಸಿದ್ಧ ಗಾಯಕನ ವಿವಾಹದ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಲ್ಲಿ ಪ್ರಸಿದ್ಧ ಗಾಯಕನ ಹೊಸ ಸಂಗೀತ ಕಾರ್ಯಕ್ರಮದ ಬಗ್ಗೆ ಸುಳ್ಳು ವರದಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ಹೊಸ ಯೋಜನೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ಆರ್ಥಿಕ ಹೂಡಿಕೆ ಬಗ್ಗೆ ಸುಳ್ಳು ವರದಿ,0
ಕೆಜಿಎಫ್​‘ ಹಾಡಿನಲ್ಲಿ ಹಿಂದಿ ಹೇರಿಕೆ ಟ್ವಿಟ್ಟರ್​ನಲ್ಲಿ ಭುಗಿಲೆದ್ದ ಆಕ್ರೋಶ,1
ಪ್ರಸಿದ್ಧ ಗಾಯಕನ ಹೊಸ ಆಲ್ಬಮ್ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ಯೋಗರಾಜ್​ ಭಟ್ಟರ ಗಾಳಿಪಟ ಸಿನಿಮಾ ಪೋಸ್ಟರ್​ ಬಿಡುಗಡೆ,1
ರಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷದ ಗೆಲುವಿನ ಬಗ್ಗೆ ತಪ್ಪು ಸುದ್ದಿ,0
ವಿಶ್ವಾದ್ಯಂತ ಲೀಕ್ ಆಗಿವೆ ಕೋಟಿ ಇಮೇಲ್ ವಿಳಾಸ ಕೋಟಿ ಪಾಸ್​ವರ್ಡ್,1
ಹೊಟ್ಟೆಗಾಗಿ ಗೇಣು ಬಟ್ಟೆಗಾಗಿ ಟ್ರೇಲರ್ ರಿಲೀಸ್ ಫುಲ್ ವೈರಲ್ ಆಯಿತು ಟ್ರೇಲರ್​,1
ರಲ್ಲಿ ಪ್ರಸಿದ್ಧ ನಟಿಯ ರಾಜಕೀಯ ಪ್ರವೇಶದ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ಬಿಡುಗಡೆಯಾಯಿತು ರಜನಿ ಅಭಿನಯದ ಕಾಲಾ ಸಿನಿಮಾದ ಥಿಯರಿಟಿಕಲ್​ ಟೀಸರ್​,1
ನೋಕಿಯಾ ಕಂಪನಿಯಿಂದ ಹೊಸ ಮೊಬೈಲ್ ಬಿಡುಗಡೆ,1
ಸಾವಿರ ಕೋಟಿ ಒಡತಿ ಜಯಾಬಚ್ಚನ್​ ಇರುವ ಐಷಾರಾಮಿ ಕಾರುಗಳು ಜಮೀನು ಆಭರಣಗಳ ವಿವರ ಇಲ್ಲಿದೆ ಓದಿ,1
ಸಾಮಾಜಿಕ ಜಾಲತಾಣದಲ್ಲಿ ಹರಡಿದ ಸುಳ್ಳು ಫೋಟೋಗಳು,0
ರಲ್ಲಿ ಸಾಮಾಜಿಕ ಜಾಲತಾಣದಲ್ಲಿ ಹರಡಿದ ಸುಳ್ಳು ವಿಡಿಯೋ,0
ನಟ ದುನಿಯಾ ವಿಜಯ್ ರಿಂದ ಹಲ್ಲೆಗೊಳಗಾದ ಮಾರುತಿ ಗೌಡ ಹೇಳಿಕೆ,1
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ರಾಜೀನಾಮೆ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ಕಲುಷಿತ ಹವಾ ಸೇವನೆಯಿಂದ ನಿಮ್ಮನ್ನು ರಕ್ಷಿಸಲು ಮಾರುಕಟ್ಟೆಗೆ ಬಂದಿದೆ “ಸ್ಮಾರ್ಟ್ ಮಾಸ್ಕ್”,1
ಮಹೀಂದ್ರಾ ನ್ಯೂ ಆಲ್ಟುರಾಸ್ ಜಿ ಕಾರು ಹೇಗಿದೆ ಗೊತ್ತಾ,1
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ಹೊಸ ಯೋಜನೆ ಬಗ್ಗೆ ತಪ್ಪು ಸುದ್ದಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ಹೊಸ ಯೋಜನೆ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಕೆಪಿಎಲ್ ರೋಚಕ ಪಂದ್ಯದಲ್ಲಿ ಉತ್ತಪ್ಪ ತಂಡಕ್ಕೆ ಒಲಿದ ಜಯ,1
ಪ್ರಸಿದ್ಧ ಆಟಗಾರನ ತಂಡ ಬದಲಾವಣೆ ಬಗ್ಗೆ ಸುಳ್ಳು ವರದಿ,0
ಜಾಮೀನು ಅರ್ಜಿ ನಾಳೆಗೆ ಮುಂದೂಡಿಕೆ ಮತ್ತೊಂದು ರಾತ್ರಿಗೆ ಜೈಲು ಹಕ್ಕಿಯಾದ ಖೈದಿ ನಂಬರ್​ ಸಲ್ಮಾನ್​​,1
